GEOGRAFICKY CASOPIS-Geographical Journal,GEOGRAFICKY CASOPIS,"SLOVAK ACAD SCIENCE, INST GEOGRAPHY",0016-7193,2453-8787,GEOGRAPHY,ESCI,141,0.5,Q3,0.25,100%,
GEOGRAFISKA ANNALER SERIES B-HUMAN GEOGRAPHY,GEOGR ANN B,TAYLOR & FRANCIS LTD,0435-3684,1468-0467,GEOGRAPHY,SSCI,"1,335",1.7,Q2,0.78,53.54%,
GEOGRAPHICAL ANALYSIS,GEOGR ANAL,WILEY,0016-7363,1538-4632,GEOGRAPHY,SSCI,"4,112",3.3,Q1,1.4,34.31%,
GEOGRAPHICAL JOURNAL,GEOGR J,WILEY,0016-7398,1475-4959,GEOGRAPHY,SSCI,"3,054",3.6,Q1,0.88,53.85%,
GEOGRAPHICAL REVIEW,GEOGR REV,TAYLOR & FRANCIS INC,0016-7428,1931-0846,GEOGRAPHY,SSCI,"2,379",1.4,Q2,0.6,12.82%,
GEOGRAPHY,GEOGRAPHY,TAYLOR & FRANCIS LTD,0016-7487,2043-6564,GEOGRAPHY,SSCI,611,1.4,Q2,0.35,0%,
GEOJOURNAL,GEOJOURNAL,SPRINGER,0343-2521,1572-9893,GEOGRAPHY,ESCI,"5,433",2,Q2,0.87,12.77%,
GEOgraphia-UFF,GEOGRAPHIA-UFF,UNIV FEDERAL FLUMINENSE,1517-7793,1517-7793,GEOGRAPHY,ESCI,106,0.1,Q4,0.02,87.77%,
GLOBAL NETWORKS-A JOURNAL OF TRANSNATIONAL AFFAIRS,GLOBAL NETW,WILEY,1470-2266,1471-0374,GEOGRAPHY,SSCI,"2,176",2.5,Q1,1.31,41.78%,
Gender Place and Culture,GENDER PLACE CULT,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0966-369X,1360-0524,GEOGRAPHY,SSCI,"3,086",1.2,Q3,0.59,29.08%,
Geo UERJ,GEO UERJ,UNIV ESTADO RIO JANEIRO,1415-7543,1981-9021,GEOGRAPHY,ESCI,57,0.1,Q4,0.02,61.08%,
Geo-Geography and Environment,GEO-GEOGR ENVIRON,WILEY,2054-4049,2054-4049,GEOGRAPHY,ESCI,222,1.7,Q2,0.69,76%,
GeoScape,GEOSCAPE,SCIENDO,1802-1115,1802-1115,GEOGRAPHY,ESCI,101,0.7,Q3,0.35,100%,
Geoadria,GEOADRIA,UNIV ZADAR,1331-2294,1848-9710,GEOGRAPHY,ESCI,70,0.5,Q3,0.11,61.9%,
Geoconservation Research,GEOCONSERV RES,"ISLAMIC AZAD UNIV, ISFAHAN BRANCH",2645-4661,2588-7343,GEOGRAPHY,ESCI,57,0.4,Q4,0.19,0%,
Geodetski Vestnik,GEOD VESTN,ASSOC SURVEYORS SLOVENIA,0351-0271,1581-1328,GEOGRAPHY,SSCI,139,0.4,Q4,0.18,67.11%,
Geografares,GEOGRAFARES,UNIV FEDERAL ESPIRITO SANTO,2175-3709,2175-3709,GEOGRAPHY,ESCI,26,0.1,Q4,0.01,46.75%,
Geograficando,GEOGRAFICANDO,"UNIV NAC LA PLATA, FAC HUMANIDADES & CIENCIAS EDUC",1850-1885,2346-898X,GEOGRAPHY,ESCI,39,0.2,Q4,0.03,98.04%,
Geograficidade,GEOGRAFICIDADE,UNIV FEDERAL FLUMINENSE,2238-0205,2238-0205,GEOGRAPHY,ESCI,10,<0.1,Q4,0.01,0%,
Geografie,GEOGRAFIE-PRAGUE,CZECH GEOGRAPHIC SOC,,1212-0014,GEOGRAPHY,SSCI,246,0.9,Q3,0.39,100%,
Geografisk Tidsskrift-Danish Journal of Geography,GEOGR TIDSSKR-DEN,ROYAL DANISH GEOGRAPHICAL SOC,0016-7223,1903-2471,GEOGRAPHY,SSCI,351,0.8,Q3,0.53,13.04%,
Geographia Cassoviensis,GEOGR CASSOVIENSIS,"PAVOL JOZEF SAFARIK UNIV, FAC SCI, INST GEOGRAPHY",1337-6748,2454-0005,GEOGRAPHY,ESCI,58,0.5,Q3,0.15,100%,
Geographia Polonica,GEOGR POL,"POLISH ACAD SCIENCES, INST GEOGRAPHY & SPATIAL ORGANIZATION",0016-7282,2300-7362,GEOGRAPHY,ESCI,510,1.1,Q3,0.39,93.33%,
Geographica Pannonica,GEOGR PANNONICA,"UNIV & NOVOM SADU, PRIRODNO-MATEMATICKI FAK",0354-8724,1820-7138,GEOGRAPHY,ESCI,318,1.2,Q3,0.49,97.56%,
Geographical Research,GEOGR RES-AUST,WILEY,1745-5863,1745-5871,GEOGRAPHY,SSCI,"1,215",2.9,Q1,0.77,48.08%,
Geography Compass,GEOGR COMPASS,WILEY,1749-8198,1749-8198,GEOGRAPHY,SSCI,"3,537",3.1,Q1,1.05,49.15%,
Geography and Natural Resources,GEOGR NAT RESOUR,MAIK NAUKA/INTERPERIODICA/SPRINGER,1875-3728,1875-371X,GEOGRAPHY,ESCI,326,0.3,Q4,0.1,0%,
Geohumanities,GEOHUMANITIES,TAYLOR & FRANCIS LTD,2373-566X,2373-5678,GEOGRAPHY,ESCI,262,1,Q3,0.3,37.25%,
Geopolitics,GEOPOLITICS,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1465-0045,1557-3028,GEOGRAPHY,SSCI,"2,510",3,Q1,1.36,28%,
Hrvatski Geografski Glasnik-Croatian Geographical Bulletin,HRVAT GEORGR GLAS,CROATIAN GEOGRAPHICAL SOC,1331-5854,1848-6401,GEOGRAPHY,ESCI,119,0.4,Q4,0.12,85.29%,
Hungarian Geographical Bulletin,HUNG GEOGR BULL,CSFK GEOGRAPHICAL INST,2064-5031,2064-5147,GEOGRAPHY,ESCI,199,1.4,Q2,0.42,74.63%,
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,INT J GEOGR INF SCI,TAYLOR & FRANCIS LTD,1365-8816,1362-3087,GEOGRAPHY,SSCI,"7,985",4.3,Q1,1.47,19.52%,
INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH,INT J URBAN REGIONAL,WILEY,0309-1317,1468-2427,GEOGRAPHY,SSCI,"6,156",2.7,Q1,0.93,37.13%,
Imago Mundi-The International Journal for the History of Cartography,IMAGO MUNDI,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0308-5694,1479-7801,GEOGRAPHY,SSCI,241,0.3,Q4,0.31,8.11%,
Information Geographique,INFORM GEOGR,ARMAND COLIN,0020-0093,1777-5876,GEOGRAPHY,ESCI,41,0.1,Q4,0.03,0%,
International Journal of Applied Geospatial Research,INT J APPL GEOSPAT R,IGI GLOBAL,1947-9654,1947-9662,GEOGRAPHY,ESCI,79,0.4,Q4,0.14,23.26%,
International Journal of Cartography,INT J CARTOGRAPHY,TAYLOR & FRANCIS LTD,2372-9333,2372-9341,GEOGRAPHY,ESCI,185,0.4,Q4,0.17,19.81%,
International Journal of Spatial Data Infrastructures Research,INT J SPAT DATA INFR,"EUROPEAN COMMISSION, JOINT RESEARCH CENTRE",1725-0463,1725-0463,GEOGRAPHY,ESCI,67,1,Q3,0.39,0%,
Investigaciones Geograficas-Spain,INVESTIG GEOGR-SPAIN,UNIV ALICANTE,0213-4691,1989-9890,GEOGRAPHY,ESCI,140,0.5,Q3,0.24,100%,
Island Studies Journal,ISL STUD J,Island Studies Journal,,1715-2593,GEOGRAPHY,SSCI,646,1.7,Q2,0.93,95.16%,
JOURNAL OF ECONOMIC GEOGRAPHY,J ECON GEOGR,OXFORD UNIV PRESS,1468-2702,1468-2710,GEOGRAPHY,SSCI,"4,685",3.1,Q1,0.95,31.94%,
JOURNAL OF GEOGRAPHY,J GEOGR,TAYLOR & FRANCIS INC,0022-1341,1752-6868,GEOGRAPHY,SSCI,815,2.6,Q1,0.2,30%,
JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION,J GEOGR HIGHER EDUC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0309-8265,1466-1845,GEOGRAPHY,SSCI,"1,248",1.8,Q2,0.78,40.16%,
JOURNAL OF HISTORICAL GEOGRAPHY,J HIST GEOGR,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,0305-7488,1095-8614,GEOGRAPHY,SSCI,964,1.3,Q2,0.88,39.47%,
Journal of Borderlands Studies,J BORDERL STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0886-5655,2159-1229,GEOGRAPHY,ESCI,694,1.5,Q2,0.5,17.07%,
Journal of Cultural Geography,J CULT GEOGR,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0887-3631,1940-6320,GEOGRAPHY,ESCI,310,0.7,Q3,0.26,11.76%,
Journal of Geographical Systems,J GEOGR SYST,SPRINGER HEIDELBERG,1435-5930,1435-5949,GEOGRAPHY,SSCI,994,2.8,Q1,1.1,46.67%,
Journal of Geography-Cografya Dergisi,J GEOGR-ISTANBUL,"ISTANBUL UNIV, FAC LETTERS, DEPT GEOGRAPHY",1302-7212,1305-2128,GEOGRAPHY,ESCI,78,0.3,Q4,0.2,54.35%,
Journal of Geovisualization and Spatial Analysis,J GEOVIS SPAT ANAL,SPRINGERNATURE,2509-8810,2509-8829,GEOGRAPHY,ESCI,558,5,Q1,1.28,20.22%,
Journal of Latin American Geography,J LAT AM GEOGR,CONFERENCE LATIN AMER GEOGRAPHERS,1545-2476,1548-5811,GEOGRAPHY,ESCI,472,0.9,Q3,0.36,0%,
Journal of Maps,J MAPS,TAYLOR & FRANCIS LTD,1744-5647,1744-5647,GEOGRAPHY,SSCI,"2,148",1.9,Q2,0.73,97.89%,
Journal of Rural Studies,J RURAL STUD,PERGAMON-ELSEVIER SCIENCE LTD,0743-0167,1873-1392,GEOGRAPHY,SSCI,"12,676",5.1,Q1,1.65,38.9%,
Journal of Settlements and Spatial Planning,J SETTL SPAT PLAN,CLUJ UNIV PRESS,2069-3419,2248-2199,GEOGRAPHY,ESCI,114,0.7,Q3,0.34,86.21%,
Journal of Spatial Information Science,J SPAT INF SCI,UNIV MAINE,1948-660X,1948-660X,GEOGRAPHY,ESCI,284,1.8,Q2,0.67,100%,
Journal of Transport Geography,J TRANSP GEOGR,ELSEVIER SCI LTD,0966-6923,1873-1236,GEOGRAPHY,SSCI,"14,188",5.7,Q1,1.76,26.44%,
Journal of Urban Mobility,J URBAN MOBIL,ELSEVIER,2667-0917,2667-0917,GEOGRAPHY,ESCI,145,2.7,Q1,0.79,86.76%,
Journal of Urban and Regional Analysis,J URBAN REG ANAL,BUCHAREST UNIV PRESS,2067-4082,2068-9969,GEOGRAPHY,ESCI,100,0.8,Q3,0.29,100%,
Journal of the Geographical Institute Jovan Cvijic SASA,J GEOGR INST JOVAN C,GEOGRAFSKI INST JOVAN CVIJIC SASA,0350-7599,1821-2808,GEOGRAPHY,ESCI,218,1.2,Q3,0.41,98.65%,
LANDSCAPE AND URBAN PLANNING,LANDSCAPE URBAN PLAN,ELSEVIER,0169-2046,1872-6062,GEOGRAPHY,SSCI,"28,158",7.9,Q1,2.37,41.24%,
Landscape Research,LANDSCAPE RES,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0142-6397,1469-9710,GEOGRAPHY,SSCI,"2,056",1.7,Q2,0.46,33.16%,
Letters in Spatial and Resource Sciences,LETT SPAT RESOUR SCI,SPRINGER HEIDELBERG,1864-4031,1864-404X,GEOGRAPHY,ESCI,330,1.8,Q2,0.71,17.65%,
Local Environment,LOCAL ENVIRON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1354-9839,1469-6711,GEOGRAPHY,SSCI,"3,290",2.4,Q2,0.59,26.76%,
MITTEILUNGEN DER OSTERREICHISCHEN GEOGRAPHISCHEN GESELLSCHAFT,MITT OSTERR GEOGR G,OSTERR GEOGRAPH GESELLSCHAFT,0029-9138,0029-9138,GEOGRAPHY,SSCI,105,0.2,Q4,0.04,45.16%,
Miscellanea Geographica,MISC GEOGR,SCIENDO,0867-6046,2084-6118,GEOGRAPHY,ESCI,195,0.6,Q3,0.35,90.41%,
Mobilities,MOBILITIES-UK,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1745-0101,1745-011X,GEOGRAPHY,SSCI,"2,386",2.9,Q1,0.77,51.24%,
Moravian Geographical Reports,MORAV GEOGR REP,SCIENDO,1210-8812,2199-6202,GEOGRAPHY,SSCI,391,1.8,Q2,0.71,100%,
New Zealand Geographer,NEW ZEAL GEOGR,WILEY,0028-8144,1745-7939,GEOGRAPHY,SSCI,331,1.3,Q2,0.36,56.86%,
Norsk Geografisk Tidsskrift-Norwegian Journal of Geography,NORSK GEOGR TIDSSKR,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0029-1951,1502-5292,GEOGRAPHY,SSCI,605,1.1,Q3,0.43,62.71%,
PAPERS IN REGIONAL SCIENCE,PAP REG SCI,WILEY,1056-8190,1435-5957,GEOGRAPHY,SSCI,"2,789",2.4,Q2,0.58,80.43%,
POLITICAL GEOGRAPHY,POLIT GEOGR,ELSEVIER SCI LTD,0962-6298,1873-5096,GEOGRAPHY,SSCI,"5,844",4.7,Q1,1.65,47.77%,
PROFESSIONAL GEOGRAPHER,PROF GEOGR,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0033-0124,1467-9272,GEOGRAPHY,SSCI,"2,814",1.5,Q2,0.57,15.46%,
PROGRESS IN HUMAN GEOGRAPHY,PROG HUM GEOG,SAGE PUBLICATIONS LTD,0309-1325,1477-0288,GEOGRAPHY,SSCI,"9,274",6.3,Q1,2.72,54.14%,
Perspectiva Geografica,PERSPECT GEOGR,UNIV PEDAGOGICA & TECNOLOGICA COLOMBIA,0123-3769,2500-8684,GEOGRAPHY,ESCI,68,0.1,Q4,0.03,76.09%,
Polar Journal,POLAR J-UK,TAYLOR & FRANCIS LTD,2154-896X,2154-8978,GEOGRAPHY,ESCI,240,0.8,Q3,0.39,39.34%,
Population Space and Place,POPUL SPACE PLACE,WILEY,1544-8444,1544-8452,GEOGRAPHY,SSCI,"3,610",2.6,Q1,1.05,48.2%,
Prace Komisji Geografii Przemyslu Polskiego Towarzystwa Geograficznego-Studies of the Industrial Geography Commission of the Polish Geographical Society,PRACE KOMISJI GEOGRA,"PEDAGOGICAL UNIV CRACOW, INST GEOGR, DEPT ENTREPRENEURSHIP & SPATIAL MGMT",2080-1653,2449-903X,GEOGRAPHY,ESCI,208,0.6,Q3,0.17,95.2%,
Present Environment and Sustainable Development,PRESENT ENV SUST DEV,"ALEXANDRU IOAN CUZA UNIV PRESS, Alexandru Ioan Cuza Univ Iasi",1843-5971,2284-7820,GEOGRAPHY,ESCI,168,0.5,Q3,0.2,100%,
Quaestiones Geographicae,QUAEST GEOGR,SCIENDO,0137-477X,2081-6383,GEOGRAPHY,ESCI,657,1,Q3,0.4,84.09%,
REGIONAL STUDIES,REG STUD,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0034-3404,1360-0591,GEOGRAPHY,SSCI,"10,812",4.4,Q1,1.04,37.06%,
Raumforschung und Raumordnung-Spatial Research and Planning,RAUMFORSCH RAUMORDN,OEKOM VERLAG GMBH,0034-0111,1869-4179,GEOGRAPHY,ESCI,412,0.7,Q3,0.25,100%,
Regional Science Policy and Practice,REG SCI POLICY PRACT,WILEY,1757-7802,1757-7802,GEOGRAPHY,ESCI,885,1.7,Q2,0.67,24.3%,
Regional Statistics,REG STAT,HUNGARIAN CENTRAL STATISTICAL OFFICE,2063-9538,2064-8243,GEOGRAPHY,ESCI,347,,,0.87,91.23%,
Regional Studies Regional Science,REG STUD REG SCI,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2168-1376,2168-1376,GEOGRAPHY,ESCI,721,1.7,Q2,0.72,98.67%,
Revista Acta Geografica,REV ACTA GEOGR,UNIV FEDERAL RORAIMA,1980-5772,2177-4307,GEOGRAPHY,ESCI,28,<0.1,Q4,0.0,30.11%,
