AMERICAN JOURNAL OF EPIDEMIOLOGY,AM J EPIDEMIOL,OXFORD UNIV PRESS INC,0002-9262,1476-6256,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"36,711",5,Q1,1.29,30.46%,
AMERICAN JOURNAL OF HEALTH BEHAVIOR,AM J HEALTH BEHAV,PNG PUBLICATIONS,1945-7359,,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"2,482",2,Q3,0.57,35.87%,
AMERICAN JOURNAL OF HEALTH PROMOTION,AM J HEALTH PROMOT,SAGE PUBLICATIONS INC,0890-1171,2168-6602,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"4,377",2.5,Q2,0.62,11.02%,
AMERICAN JOURNAL OF INDUSTRIAL MEDICINE,AM J IND MED,WILEY,0271-3586,1097-0274,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"5,675",2.7,Q2,0.76,19.84%,
AMERICAN JOURNAL OF INFECTION CONTROL,AM J INFECT CONTROL,MOSBY-ELSEVIER,0196-6553,1527-3296,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"10,831",3.8,Q1,1.07,20.15%,
AMERICAN JOURNAL OF PREVENTIVE MEDICINE,AM J PREV MED,ELSEVIER SCIENCE INC,0749-3797,1873-2607,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","24,323",4.3,Q1,1.41,28.33%,
AMERICAN JOURNAL OF PUBLIC HEALTH,AM J PUBLIC HEALTH,AMER PUBLIC HEALTH ASSOC INC,0090-0036,1541-0048,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","43,406",9.6,Q1,1.92,0%,
AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,AM J TROP MED HYG,AMER SOC TROP MED & HYGIENE,0002-9637,1476-1645,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"21,019",1.9,Q3,0.92,47.15%,
ANNALI DELL ISTITUTO SUPERIORE DI SANITA,ANN I SUPER SANITA,Istituto Superiore Sanita,0021-2571,2384-8553,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"1,310",1.1,Q4,0.42,0%,
ANNALS OF AGRICULTURAL AND ENVIRONMENTAL MEDICINE,ANN AGR ENV MED,"Inst Rural Health Lublin, Poland",1232-1966,1898-2263,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,703",1.3,Q4,0.31,100%,
ANNALS OF EPIDEMIOLOGY,ANN EPIDEMIOL,ELSEVIER SCIENCE INC,1047-2797,1873-2585,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"8,152",3.3,Q1,1.11,25.9%,
ANNALS OF HUMAN BIOLOGY,ANN HUM BIOL,TAYLOR & FRANCIS LTD,0301-4460,1464-5033,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","2,053",1.2,Q4,0.55,34.86%,
AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH,AUST NZ J PUBL HEAL,ELSEVIER SCIENCE INC,1326-0200,1753-6405,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","3,968",2.6,Q2,0.72,85.16%,
Administration and Policy in Mental Health and Mental Health Services Research,ADM POLICY MENT HLTH,SPRINGER,0894-587X,1573-3289,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"4,635",2,Q3,0.7,29.09%,
Advances in Public Health,ADV PUBLIC HLTH,HINDAWI LTD,2356-6868,2314-7784,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,421,1.7,Q3,0.63,97.5%,
Aerospace Medicine and Human Performance,AEROSP MED HUM PERF,AEROSPACE MEDICAL ASSOC,2375-6314,2375-6322,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"1,069",0.9,Q4,0.23,5.15%,
African Journal of Reproductive Health,AFR J REPROD HEALTH,WOMENS HEALTH & ACTION RESEARCH CENTRE,1118-4841,2141-3606,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"1,359",0.7,Q4,0.19,0%,
American Journal of Health Education,AM J HEALTH EDUC,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1932-5037,2168-3751,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,682,0.7,Q4,0.25,2.56%,
American Journal of Lifestyle Medicine,AM J LIFESTYLE MED,SAGE PUBLICATIONS INC,1559-8276,1559-8284,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,"2,299",1.5,Q3,0.34,7.9%,
American Journal of Mens Health,AM J MENS HEALTH,SAGE PUBLICATIONS INC,1557-9883,1557-9891,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"3,063",2.1,Q3,0.54,92.2%,
Anales del Sistema Sanitario De Navarra,AN SIST SANIT NAVAR,GOBIERNO DE NAVARRA,1137-6627,2340-3527,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI",462,1,Q4,0.23,69.29%,
Analytic Methods in Accident Research,ANAL METHODS ACCID R,ELSEVIER,2213-6657,2213-6665,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"2,509",12.5,Q1,3.33,12.77%,
Annals of Global Health,ANN GLOB HEALTH,UBIQUITY PRESS LTD,2214-9996,2214-9996,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,758",2.6,Q2,0.61,96.34%,
Annals of Occupational and Environmental Medicine,ANN OCCUP ENVIRON ME,Korean Soc Occupational & Environmental Medicine,2052-4374,2052-4374,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,768,1.2,Q4,0.36,98.41%,
Annals of Work Exposures and Health,ANN WORK EXPOS HEAL,OXFORD UNIV PRESS,2398-7308,2398-7316,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"1,295",1.8,Q3,0.57,37.14%,
Annual Review of Public Health,ANNU REV PUBL HEALTH,ANNUAL REVIEWS,0163-7525,1545-2093,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","10,648",21.4,Q1,3.32,85.9%,
Anthropology & Medicine,ANTHROPOL MED,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1364-8470,1469-2910,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,578,1.5,Q3,0.57,38.46%,
Antimicrobial Resistance and Infection Control,ANTIMICROB RESIST IN,BMC,2047-2994,2047-2994,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"6,532",4.8,Q1,1.12,99.34%,
Applied Biosafety,APPL BIOSAF,"MARY ANN LIEBERT, INC",1535-6760,2470-1246,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,250,0.5,Q4,0.27,27.59%,
Archives des Maladies Professionnelles et de l Environnement,ARCH MAL PROF ENVIRO,ELSEVIER SCIENCE INC,1775-8785,1778-4190,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,171,0.4,Q4,0.05,37.04%,
Archives of Environmental & Occupational Health,ARCH ENVIRON OCCUP H,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1933-8244,2154-4700,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,091",1.4,Q3,0.37,5.11%,
Archives of Public Health,ARCH PUBLIC HEALTH,BMC,0778-7367,2049-3258,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","3,475",3.2,Q2,0.91,99.69%,
Arhiv za Higijenu Rada i Toksikologiju-Archives of Industrial Hygiene and Toxicology,ARH HIG RADA TOKSIKO,SCIENDO,0004-1254,1848-6312,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"1,156",1.7,Q3,0.39,99.04%,
Arts & Health,ARTS HEALTH,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1753-3015,1753-3023,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,517,1.8,Q3,0.45,41.54%,
Asia-Pacific Journal of Public Health,ASIA-PAC J PUBLIC HE,SAGE PUBLICATIONS INC,1010-5395,1941-2479,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","2,215",1.4,Q3,0.41,10.66%,
Asian Journal of Social Health and Behavior,ASIAN J SOC HEAL BEH,WOLTERS KLUWER MEDKNOW PUBLICATIONS,,2772-4204,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,274,5,Q1,2.25,100%,
Asian Pacific Journal of Tropical Medicine,ASIAN PAC J TROP MED,WOLTERS KLUWER MEDKNOW PUBLICATIONS,1995-7645,2352-4146,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"3,449",1.9,Q3,0.65,97.71%,
Australian Journal of Emergency Management,AUST J EMERG MANAG,AUSTRALIAN EMERGENCY MANAGEMENT INST,1324-1540,1324-1540,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,687,1.1,Q4,0.22,0%,
Australian Journal of Primary Health,AUST J PRIM HEALTH,CSIRO PUBLISHING,1448-7527,1836-7399,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","1,285",1.2,Q4,0.5,55.75%,
Australian Journal of Rural Health,AUST J RURAL HEALTH,WILEY,1038-5282,1440-1584,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","1,808",1.9,Q3,0.64,47.04%,
BIOMEDICAL AND ENVIRONMENTAL SCIENCES,BIOMED ENVIRON SCI,CHINESE CENTER DISEASE CONTROL & PREVENTION,0895-3988,2214-0190,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,907",3,Q2,0.53,0%,
BMC PUBLIC HEALTH,BMC PUBLIC HEALTH,BMC,,1471-2458,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"71,474",3.5,Q1,1.1,99.87%,
BMC Womens Health,BMC WOMENS HEALTH,BMC,,1472-6874,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"7,130",2.4,Q2,0.85,99.82%,
BMJ Global Health,BMJ GLOB HEALTH,BMJ PUBLISHING GROUP,2059-7908,2059-7908,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","13,738",7.1,Q1,1.66,99.57%,
BULLETIN OF THE WORLD HEALTH ORGANIZATION,B WORLD HEALTH ORGAN,WORLD HEALTH ORGANIZATION,0042-9686,1564-0604,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"16,579",8.4,Q1,1.65,91.79%,
Biosafety and Health,BIOSAF HEALTH,ELSEVIER,2096-6962,2590-0536,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,583,3.5,Q1,1.32,95.36%,
Bundesgesundheitsblatt-Gesundheitsforschung-Gesundheitsschutz,BUNDESGESUNDHEITSBLA,SPRINGER,1436-9990,1437-1588,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,758",1.7,Q3,0.42,84.98%,
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use ,,,,,,,,,,,,
CANADIAN JOURNAL OF PUBLIC HEALTH-REVUE CANADIENNE DE SANTE PUBLIQUE,CAN J PUBLIC HEALTH,SPRINGER INT PUBL AG,0008-4263,1920-7476,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"3,840",2.9,Q2,0.84,44.41%,
CANCER CAUSES & CONTROL,CANCER CAUSE CONTROL,SPRINGER,0957-5243,1573-7225,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"7,368",2.2,Q2,0.56,27.03%,
CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,CANCER EPIDEM BIOMAR,AMER ASSOC CANCER RESEARCH,1055-9965,1538-7755,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"18,822",3.7,Q1,0.9,18.14%,
CHILDRENS HEALTH CARE,CHILD HEALTH CARE,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0273-9615,1532-6888,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,512,0.7,Q4,0.23,6.73%,
COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY,COMMUNITY DENT ORAL,WILEY,0301-5661,1600-0528,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"4,978",1.8,Q3,0.68,40.53%,
COMMUNITY MENTAL HEALTH JOURNAL,COMMUNITY MENT HLT J,SPRINGER,0010-3853,1573-2789,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"4,387",1.8,Q3,0.7,22.63%,
Cadernos Brasileiros de Terapia Ocupacional-Brazilian Journal of Occupational Therapy,CAD BRAS TER OCUP,CUBA EDITORA,2526-8910,2526-8910,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,365,0.6,Q4,0.17,93.07%,
Cadernos de Saude Publica,CAD SAUDE PUBLICA,CADERNOS SAUDE PUBLICA,0102-311X,1678-4464,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","6,529",1.9,Q3,0.58,89.77%,
Canadian Journal of Human Sexuality,CAN J HUM SEX,UNIV TORONTO PRESS INC,1188-4517,2291-7063,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,616,1.4,Q3,0.35,0%,
Cancer Epidemiology,CANCER EPIDEMIOL,ELSEVIER SCI LTD,1877-7821,1877-783X,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"4,437",2.4,Q2,0.65,27.41%,
Central European Journal of Public Health,CENT EUR J PUBL HEAL,NATL INST PUBLIC HEALTH,1210-7778,1803-1048,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI",951,1.1,Q4,0.31,2.48%,
China CDC Weekly,CHINA CDC WEEKLY,Chinese Center for Disease Control and Prevention,2096-7071,2097-3101,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","2,069",4.3,Q1,1.01,82.32%,
Chronic Illness,CHRONIC ILLN,SAGE PUBLICATIONS LTD,1742-3953,1745-9206,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI",957,1.8,Q3,0.51,16.26%,
Ciencia & Saude Coletiva,CIENC SAUDE COLETIVA,ABRASCO - Brazilian Association of Collective Health,1413-8123,1678-4561,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"6,148",1.1,Q4,0.39,99.36%,
Clinical Epidemiology,CLIN EPIDEMIOL,DOVE MEDICAL PRESS LTD,1179-1349,1179-1349,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"5,551",3.4,Q1,0.95,97.54%,
Clinical Epidemiology and Global Health,CLIN EPIDEMIOL GLOB,ELSEVIER - DIVISION REED ELSEVIER INDIA PVT LTD,2452-0918,2213-3984,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,"2,085",2.3,Q2,0.65,99.86%,
Clinical Social Work and Health Intervention,CLIN SOC WORK HEALTH,INT SCIENTIFIC GROUP APPLIED PREVENTIVE MEDICINE I-GAP EV,2222-386X,2076-9741,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,45,0.2,Q4,0.06,0%,
Comunidad y Salud,COMUNIDAD SALUD,UNIV CARABOBO,1690-3293,1690-3293,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,30,0.2,Q4,0.04,0%,
Conflict and Health,CONFL HEALTH,BMC,1752-1505,1752-1505,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","1,775",3.1,Q2,0.83,98.51%,
Copyright (c) 2024 Clarivate ,,,,,,,,,,,,
Critical Public Health,CRIT PUBLIC HEALTH,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0958-1596,1469-3682,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"1,809",3.1,Q2,0.84,38.58%,
Current Environmental Health Reports,CURR ENV HLTH REP,SPRINGERNATURE,,2196-5412,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","3,261",7.4,Q1,1.89,33.04%,
Current Epidemiology Reports,CURR EPIDEMIOL REP,SPRINGER HEIDELBERG,,2196-2995,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"1,488",3,Q2,0.84,34.21%,
Current Pollution Reports,CURR POLLUT REP,SPRINGER HEIDELBERG,2198-6592,2198-6592,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,159",6.4,Q1,1.33,19.66%,
DRUG SAFETY,DRUG SAFETY,ADIS INT LTD,0114-5916,1179-1942,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"6,549",4,Q1,1.01,54.2%,
Digital Health,DIGIT HEALTH,SAGE PUBLICATIONS LTD,2055-2076,2055-2076,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","2,816",2.9,Q2,0.97,93.81%,
Disability and Health Journal,DISABIL HEALTH J,ELSEVIER SCIENCE INC,1936-6574,1876-7583,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","3,360",3.7,Q1,1.5,23.53%,
Disaster Medicine and Public Health Preparedness,DISASTER MED PUBLIC,CAMBRIDGE UNIV PRESS,1935-7893,1938-744X,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","3,537",1.9,Q3,0.88,37.28%,
Disaster Prevention and Management,DISASTER PREV MANAG,EMERALD GROUP PUBLISHING LTD,0965-3562,1758-6100,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"1,755",1.9,Q3,0.45,11.11%,
Diving and Hyperbaric Medicine,DIVING HYPERB MED,SOUTH PACIFIC UNDERWATER MED SOC,1833-3516,1833-3516,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,525,0.8,Q4,0.25,0%,
EASTERN MEDITERRANEAN HEALTH JOURNAL,E MEDITERR HEALTH J,WHO EASTERN MEDITERRANEAN REGIONAL OFFICE,1020-3397,1687-1634,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,916",1.7,Q3,0.47,99.37%,
ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,ENVIRON GEOCHEM HLTH,SPRINGER,0269-4042,1573-2983,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"9,097",3.2,Q2,0.78,11.57%,
ENVIRONMENTAL HEALTH PERSPECTIVES,ENVIRON HEALTH PERSP,US DEPT HEALTH HUMAN SCIENCES PUBLIC HEALTH SCIENCE,0091-6765,1552-9924,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"39,172",10.1,Q1,2.41,88.74%,
ENVIRONMENTAL RESEARCH,ENVIRON RES,ACADEMIC PRESS INC ELSEVIER SCIENCE,0013-9351,1096-0953,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"69,609",7.7,Q1,1.98,16.39%,
EPIDEMIOLOGIC REVIEWS,EPIDEMIOL REV,OXFORD UNIV PRESS INC,0193-936X,1478-6729,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"3,135",5.2,Q1,0.73,20.59%,
EPIDEMIOLOGY,EPIDEMIOLOGY,LIPPINCOTT WILLIAMS & WILKINS,1044-3983,1531-5487,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","14,873",4.7,Q1,1.2,22.18%,
EPIDEMIOLOGY AND INFECTION,EPIDEMIOL INFECT,CAMBRIDGE UNIV PRESS,0950-2688,1469-4409,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"9,815",2.5,Q2,0.83,100%,
ETHNICITY & DISEASE,ETHNIC DIS,"ETHNICITY & DISEASE, INC",1049-510X,1945-0826,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,826",3.4,Q1,0.7,0%,
ETHNICITY & HEALTH,ETHNIC HEALTH,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1355-7858,1465-3419,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,404",2.6,Q2,1.18,8.37%,
EUROPEAN JOURNAL OF CONTRACEPTION AND REPRODUCTIVE HEALTH CARE,EUR J CONTRACEP REPR,TAYLOR & FRANCIS LTD,1362-5187,1473-0782,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"1,541",1.9,Q3,0.56,21.69%,
EUROPEAN JOURNAL OF EPIDEMIOLOGY,EUR J EPIDEMIOL,SPRINGER,0393-2990,1573-7284,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"13,835",7.7,Q1,2.67,64.08%,
EUROPEAN JOURNAL OF PUBLIC HEALTH,EUR J PUBLIC HEALTH,OXFORD UNIV PRESS,1101-1262,1464-360X,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","9,048",3.7,Q1,0.86,79.34%,
Economics & Human Biology,ECON HUM BIOL,ELSEVIER,1570-677X,1873-6130,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","2,237",2.2,Q2,0.77,32.67%,
Emerging Themes in Epidemiology,EMERG THEMES EPIDEMI,BMC,,1742-7622,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,573,3.6,Q1,0.79,100%,
Environmental Epidemiology,ENVIRON EPIDEMIOL,LIPPINCOTT WILLIAMS & WILKINS,,2474-7882,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,849,3.3,Q1,0.78,96.53%,
Environmental Health,ENVIRON HEALTH-GLOB,BMC,,1476-069X,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"8,601",5.3,Q1,1.2,100%,
Environmental Health Insights,ENVIRON HEALTH INSIG,SAGE PUBLICATIONS LTD,1178-6302,1178-6302,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,813,2.3,Q2,0.65,91.08%,
Environmental Health and Preventive Medicine,ENVIRON HEALTH PREV,JAPANESE SOC HYGIENE,1342-078X,1347-4715,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI","3,167",4,Q1,0.99,98.71%,
Environnement Risques & Sante,ENVIRON RISQUE SANTE,JOHN LIBBEY EUROTEXT LTD,1635-0421,1952-3998,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",ESCI,126,0.4,Q4,0.08,0.82%,
Epidemiologia & Prevenzione,EPIDEMIOL PREV,INFERENZE SCARL,1120-9763,2385-1937,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI",706,1.2,Q4,0.35,0%,
Epidemiology and Health,EPIDEMIOL HEALTH,KOREAN SOC EPIDEMIOLOGY,2092-7193,2092-7193,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,094",2.2,Q2,0.82,99.67%,
Ethiopian Journal of Health Development,ETHIOP J HEALTH DEV,"ADDIS ABABA UNIV, DEPT COMMUNITY HEALTH",1021-6790,1021-6790,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH","SCIE, SSCI",732,0.5,Q4,0.09,0%,
Evolution Medicine and Public Health,EVOL MED PUBLIC HLTH,OXFORD UNIV PRESS,,2050-6201,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"1,003",3.3,Q1,0.85,95.87%,
FAMILY & COMMUNITY HEALTH,FAM COMMUNITY HEALTH,LIPPINCOTT WILLIAMS & WILKINS,0160-6379,1550-5057,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"1,062",1.5,Q3,0.57,14.43%,
