Environmental Progress & Sustainable Energy,ENVIRON PROG SUSTAIN,WILEY,1944-7442,1944-7450,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"5,023",2.1,Q4,0.36,2.11%,
Environmental Research: Infrastructure and Sustainability,ENVIRON RES-INFRASTR,IOP Publishing Ltd,,2634-4505,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,268,2.7,Q3,0.46,99.31%,
Environmental Science and Ecotechnology,ENVIRON SCI ECOTECH,ELSEVIER,2666-4984,2666-4984,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"1,837",14.0,Q1,2.09,98.16%,
Environmental and Climate Technologies,ENVIRON CLIM TECHNOL,SCIENDO,1691-5208,2255-8837,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,752,1.4,Q4,0.23,94.18%,
Frontiers in Sustainable Cities,FRONT SUSTAIN CITIES,FRONTIERS MEDIA SA,,2624-9634,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,"1,066",2.4,Q3,0.45,100%,
GREEN CHEMISTRY,GREEN CHEM,ROYAL SOC CHEMISTRY,1463-9262,1463-9270,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"67,216",9.3,Q1,1.41,18.19%,
Geography and Sustainability,GEOGR SUSTAIN,ELSEVIER,2096-7438,2666-6839,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,974,8.0,Q1,1.73,95.41%,
Global Sustainability,GLOB SUSTAIN,CAMBRIDGE UNIV PRESS,,2059-4798,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,827,4.6,Q2,0.82,100%,
Green Chemistry Letters and Reviews,GREEN CHEM LETT REV,TAYLOR & FRANCIS LTD,1751-8253,1751-7192,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"2,562",5.8,Q2,0.76,94.48%,
Green Energy & Environment,GREEN ENERGY ENVIRON,KEAI PUBLISHING LTD,2096-2797,2468-0257,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"5,270",10.7,Q1,1.65,93.39%,
Green Finance,GREEN FINANC,AMER INST MATHEMATICAL SCIENCES-AIMS,2643-1092,2643-1092,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,381,5.5,Q2,1.29,95.71%,
Green Materials,GREEN MATER,EMERALD GROUP PUBLISHING LTD,2049-1220,2049-1239,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,449,1.8,Q4,0.34,2.56%,
Green Processing and Synthesis,GREEN PROCESS SYNTH,DE GRUYTER POLAND SP Z O O,2191-9542,2191-9550,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"2,203",3.8,Q3,0.59,96.97%,
IEEE Transactions on Sustainable Energy,IEEE T SUSTAIN ENERG,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1949-3029,1949-3037,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"15,983",8.6,Q1,1.74,10.25%,
IET Renewable Power Generation,IET RENEW POWER GEN,INST ENGINEERING TECHNOLOGY-IET,1752-1416,1752-1424,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"6,818",2.6,Q3,0.47,78.03%,
INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT AND WORLD ECOLOGY,INT J SUST DEV WORLD,TAYLOR & FRANCIS INC,1350-4509,1745-2627,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"3,529",6.5,Q2,1.5,12.57%,
International Journal of Agricultural Sustainability,INT J AGR SUSTAIN,TAYLOR & FRANCIS LTD,1473-5903,1747-762X,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"1,845",3.3,Q3,0.83,60.12%,
International Journal of Green Energy,INT J GREEN ENERGY,TAYLOR & FRANCIS INC,1543-5075,1543-5083,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"3,547",3.1,Q3,0.48,2.13%,
International Journal of Greenhouse Gas Control,INT J GREENH GAS CON,ELSEVIER SCI LTD,1750-5836,1878-0148,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"14,285",4.6,Q2,0.61,36.36%,
International Journal of Innovation and Sustainable Development,INT J INNOV SUSTAIN,INDERSCIENCE ENTERPRISES LTD,1740-8822,1740-8830,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,383,0.4,Q4,0.08,0%,
International Journal of Precision Engineering and Manufacturing-Green Technology,INT J PR ENG MAN-GT,KOREAN SOC PRECISION ENG,2288-6206,2198-0810,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"3,459",5.3,Q2,0.83,12.54%,
International Journal of Renewable Energy Development-IJRED,INT J RENEW ENERGY D,DIPONEGORO UNIV,2252-4940,2252-4940,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,877,2.4,Q3,0.43,90.24%,
International Journal of Sustainability in Higher Education,INT J SUST HIGHER ED,EMERALD GROUP PUBLISHING LTD,1467-6370,1758-6739,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SSCI,"3,321",3.0,Q3,1.09,14.61%,
International Journal of Sustainable Agricultural Management and Informatics,INT J SUST AGR MANAG,INDERSCIENCE ENTERPRISES LTD,2054-5819,2054-5827,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,140,1.2,Q4,0.26,0%,
International Journal of Sustainable Engineering,INT J SUSTAIN ENG,TAYLOR & FRANCIS LTD,1939-7038,1939-7046,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,"1,625",3.6,Q3,0.45,33.54%,
International Journal of Sustainable Transportation,INT J SUSTAIN TRANSP,TAYLOR & FRANCIS INC,1556-8318,1556-8334,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SSCI,"2,947",3.1,Q3,0.67,23.6%,
International Review for Spatial Planning and Sustainable Development,INT REV SPAT PLAN SU,INT COMMUNITY SPATIAL PLANNING & SUSTAINABLE DEVELOPMENT,2187-3666,2187-3666,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,412,1.5,Q4,0.25,63.89%,
JOURNAL OF INDUSTRIAL ECOLOGY,J IND ECOL,WILEY,1088-1980,1530-9290,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"8,729",4.9,Q2,0.79,51.06%,
Journal of Cleaner Production,J CLEAN PROD,ELSEVIER SCI LTD,0959-6526,1879-1786,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"317,153",9.7,Q1,1.52,14.15%,
Journal of Cultural Heritage Management and Sustainable Development,J CULT HERIT MANAG S,EMERALD GROUP PUBLISHING LTD,2044-1266,2044-1274,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,591,1.1,Q4,0.18,12.68%,
Journal of Environmental Accounting and Management,J ENVIRON ACCOUNT MA,"L & H SCIENTIFIC PUBLISHING, LLC",2325-6192,2325-6206,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,149,0.7,Q4,0.13,0%,
Journal of Renewable and Sustainable Energy,J RENEW SUSTAIN ENER,AIP Publishing,1941-7012,1941-7012,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"4,287",1.9,Q4,0.32,8.1%,
Journal of Sustainable Cement-Based Materials,J SUSTAIN CEM-BASED,TAYLOR & FRANCIS LTD,2165-0373,2165-0381,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"1,531",4.7,Q2,0.72,2.11%,
Journal of Sustainable Finance & Investment,J SUSTAIN FINANC INV,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",2043-0795,2043-0809,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,"1,837",3.8,Q3,0.85,15.46%,
Journal of Sustainable Metallurgy,J SUSTAIN METALL,SPRINGER,2199-3823,2199-3831,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"2,076",2.5,Q3,0.48,14.61%,
Journal of Sustainable Mining,J SUSTAIN MINING,Glowny Instytut Gornictwa,2543-4950,2300-3960,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,474,0.7,Q4,0.13,97.47%,
Journal of Sustainable Tourism,J SUSTAIN TOUR,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",0966-9582,1747-7646,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SSCI,"11,974",6.9,Q2,1.6,26.1%,
Local Environment,LOCAL ENVIRON,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1354-9839,1469-6711,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SSCI,"3,290",2.4,Q3,0.59,26.76%,
Materials Today Sustainability,MATER TODAY SUSTAIN,ELSEVIER,2589-2347,2589-2347,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"2,627",7.1,Q1,1.14,8.55%,
One Earth,ONE EARTH,CELL PRESS,2590-3330,2590-3322,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"5,889",15.1,Q1,1.92,82.43%,
Proceedings of the Institution of Civil Engineers-Engineering Sustainability,P I CIVIL ENG-ENG SU,EMERALD GROUP PUBLISHING LTD,1478-4629,1751-7680,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,652,1.5,Q4,0.34,3.96%,
Process Integration and Optimization for Sustainability,PROC INTEGR OPTIM,SPRINGERNATURE,2509-4238,2509-4246,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,556,2.1,Q4,0.37,9.4%,
RENEWABLE & SUSTAINABLE ENERGY REVIEWS,RENEW SUST ENERG REV,PERGAMON-ELSEVIER SCIENCE LTD,1364-0321,1879-0690,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"169,190",16.3,Q1,2.01,24.77%,
Recycling,RECYCLING-BASEL,MDPI,,2313-4321,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,"1,564",4.6,Q2,0.58,99.25%,
Renewable Energy,RENEW ENERG,PERGAMON-ELSEVIER SCIENCE LTD,0960-1481,1879-0682,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"109,426",9.0,Q1,1.48,14.16%,
Renewable Energy Research and Applications,RENEW ENERG RES APPL,SHAHROOD UNIV TECHNOLOGY,2717-252X,2676-7430,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,165,1.7,Q4,0.32,0%,
Resources Environment and Sustainability,RESOUR ENVIRON SUST,ELSEVIER,2666-9161,2666-9161,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,919,12.4,Q1,1.71,94.29%,
Resources-Basel,RESOURCES-BASEL,MDPI,,2079-9276,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,"3,353",3.6,Q3,0.56,99.74%,
Revista de Gestao Ambiental e Sustentabilidade-GeAS,REV GEST AMBIENT SUS,UNIV NOVE JULHO,2316-9834,2316-9834,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,81,0.4,Q4,0.05,78.72%,
SUSTAINABLE DEVELOPMENT,SUSTAIN DEV,WILEY,0968-0802,1099-1719,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SSCI,"9,681",9.9,Q1,2.4,30.09%,
Smart and Sustainable Built Environment,SMART SUSTAIN BUILT,EMERALD GROUP PUBLISHING LTD,2046-6099,2046-6102,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,"1,090",3.5,Q3,0.58,7.58%,
SusMat,SUSMAT,WILEY,2766-8479,2692-4552,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"1,635",18.7,Q1,2.44,88.41%,
Sustainability,SUSTAINABILITY-BASEL,MDPI,,2071-1050,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,"SCIE, SSCI","229,213",3.3,Q3,0.68,99.63%,
Sustainability Science,SUSTAIN SCI,SPRINGER JAPAN KK,1862-4065,1862-4057,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"7,095",5.1,Q2,0.94,66.67%,
Sustainability-Science Practice and Policy,SUSTAINABILITY-SCI P,TAYLOR & FRANCIS LTD,,1548-7733,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,923,3.6,Q3,1.06,97.6%,
Sustainable Chemistry and Pharmacy,SUSTAIN CHEM PHARM,ELSEVIER,,2352-5541,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"5,073",5.5,Q2,1.0,7.99%,
Sustainable Cities and Society,SUSTAIN CITIES SOC,ELSEVIER,2210-6707,2210-6715,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"40,549",10.5,Q1,1.92,16.71%,
Sustainable Energy Technologies and Assessments,SUSTAIN ENERGY TECHN,ELSEVIER,2213-1388,2213-1396,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"18,841",7.1,Q1,1.22,7.14%,
Sustainable Environment Research,SUSTAIN ENVIRON RES,BMC,2468-2039,2468-2039,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"1,782",4.6,Q2,0.75,100%,
Sustainable Materials and Technologies,SUSTAIN MATER TECHNO,ELSEVIER,2214-9937,2214-9937,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,SCIE,"5,839",8.6,Q1,1.45,19.06%,
Sustainable Production and Consumption,SUSTAIN PROD CONSUMP,ELSEVIER,2352-5509,2352-5509,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,"SCIE, SSCI","12,218",10.9,Q1,2.19,26.12%,
Waste Disposal & Sustainable Energy,WASTE DISPOS SUST EN,SPRINGERNATURE,2524-7980,2524-7891,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,546,3.6,Q3,0.45,12.15%,
Water Conservation Science and Engineering,WATER CONSERV SCI EN,SPRINGERNATURE,2366-3340,2364-5687,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,405,1.3,Q4,0.25,6.15%,
Wind Energy Science,WIND ENERGY SCI,COPERNICUS GESELLSCHAFT MBH,2366-7443,2366-7451,GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,ESCI,"1,822",3.6,Q3,0.59,99.68%,
