TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,TRANSPORT RES A-POL,PERGAMON-ELSEVIER SCIENCE LTD,0965-8564,1879-2375,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"20,629",6.3,Q1,1.69,28.85%,
TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,TRANSPORT RES B-METH,PERGAMON-ELSEVIER SCIENCE LTD,0191-2615,1879-2367,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"17,027",5.8,Q1,1.47,25.71%,
TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES,TRANSPORT RES C-EMER,PERGAMON-ELSEVIER SCIENCE LTD,0968-090X,1879-2359,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"27,650",7.6,Q1,1.68,26.11%,
TRANSPORTATION RESEARCH PART D-TRANSPORT AND ENVIRONMENT,TRANSPORT RES D-TR E,PERGAMON-ELSEVIER SCIENCE LTD,1361-9209,1879-2340,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"20,643",7.3,Q1,1.63,31.84%,
TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,TRANSPORT RES E-LOG,PERGAMON-ELSEVIER SCIENCE LTD,1366-5545,1878-5794,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"17,564",8.3,Q1,2.2,13.21%,
TRANSPORTATION RESEARCH RECORD,TRANSPORT RES REC,SAGE PUBLICATIONS INC,0361-1981,2169-4052,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"30,482",1.6,Q3,0.36,9.62%,
TRANSPORTATION SCIENCE,TRANSPORT SCI,INFORMS,0041-1655,,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"7,704",4.4,Q2,0.92,0%,
TransNav-International Journal on Marine Navigation and Safety of Sea Transportation,TRANSNAV,GDYNIA MARITIME UNIV,2083-6473,2083-6481,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,670,0.7,Q4,0.12,94.66%,
Transport,TRANSPORT-VILNIUS,VILNIUS GEDIMINAS TECH UNIV,1648-4142,1648-3480,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"1,009",1.3,Q3,0.25,97.73%,
Transport Problems,TRANSP PROBL,"SILESIAN UNIV TECHNOLOCY, FAC TRANSPORT",1896-0596,2300-861X,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,308,0.5,Q4,0.12,100%,
Transport and Telecommunication Journal,TRANSP TELECOMMUN J,SCIENDO,1407-6160,1407-6179,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,258,1.1,Q3,0.25,100%,
Transportation Letters-The International Journal of Transportation Research,TRANSP LETT,TAYLOR & FRANCIS LTD,1942-7867,1942-7875,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"1,710",3.3,Q2,0.68,7.24%,
Transportation Safety and Environment,TRANSP SAFETY ENV,OXFORD UNIV PRESS,,2631-4428,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,423,2.7,Q2,0.46,88.72%,
Transportmetrica A-Transport Science,TRANSPORTMETRICA A,TAYLOR & FRANCIS LTD,2324-9935,2324-9943,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"2,044",3.6,Q2,0.81,16.14%,
Transportmetrica B-Transport Dynamics,TRANSPORTMETRICA B,TAYLOR & FRANCIS LTD,2168-0566,2168-0582,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"1,006",3.3,Q2,0.77,8.93%,
Urban Rail Transit,URBAN RAIL TRANSIT,SPRINGER HEIDELBERG,2199-6687,2199-6679,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,316,1.7,Q3,0.37,100%,
Vehicles,VEHICLES-BASEL,MDPI,,2624-8921,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,423,2.4,Q2,0.57,100%,
Vehicular Communications,VEH COMMUN,ELSEVIER,2214-2096,2214-2096,TRANSPORTATION SCIENCE & TECHNOLOGY,SCIE,"2,232",5.8,Q1,1.42,16.73%,
World Electric Vehicle Journal,WORLD ELECTR VEHIC J,MDPI,2032-6653,2032-6653,TRANSPORTATION SCIENCE & TECHNOLOGY,ESCI,"2,586",2.6,Q2,0.57,99.76%,
